FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y
1570.0000,7.0000,1042.1700,1545.1457,1933.4394,1253.9753,1637.1517,1127.9269,1176.9014,1045.7062,1327.0474,606.1307,1342.3393,352.2991,931.3039,72.9144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1571.0000,8.0000,1042.7183,1622.9037,1932.9352,1332.1301,1637.1482,1206.7101,1176.4173,1123.2668,1350.6476,700.9258,1303.6858,671.2110,1341.2743,431.5603,931.9416,151.2871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.0000,6.0000,1932.6080,1411.1171,1637.4956,1285.1777,1175.6528,1200.7195,1326.8766,764.5984,1340.5986,511.3812,932.3042,230.1027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1573.0000,8.0000,1932.5538,1488.8749,1638.3098,1363.8966,1174.9560,1277.5790,1351.1922,859.0888,1303.4767,829.7857,1340.0575,590.6970,932.5802,308.8932,872.5518,106.6402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1574.0000,8.0000,1932.2546,1567.6373,1637.7272,1442.0500,1174.0849,1355.2534,1351.3378,939.1019,1303.5448,908.9830,1339.7604,670.6391,932.9130,387.9619,875.2309,185.3797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1575.0000,7.0000,1638.3945,1520.4004,1173.3080,1432.7907,1351.7709,1019.0465,1303.6627,988.8777,1339.5677,750.6951,932.7914,468.1331,877.1183,264.0736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1576.0000,6.0000,1637.9555,1597.7728,1172.5195,1510.0208,1327.7995,1084.0480,1339.2793,830.7967,933.0740,547.3324,879.1871,344.1969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1577.0000,6.0000,1171.5707,1586.6657,1352.8604,1178.4448,1304.1741,1148.3901,1339.1101,910.0759,933.1598,626.8079,881.0134,423.4044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1578.0000,5.0000,1353.1681,1257.9524,1304.1602,1227.0071,1339.1742,990.3028,933.2937,706.4508,882.8888,503.0879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1579.0000,5.0000,1353.1819,1336.5974,1304.4289,1305.3804,1339.0018,1068.5235,933.4337,785.2430,883.9005,582.0881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580.0000,5.0000,1353.2102,1416.2551,1304.0421,1385.2329,1338.8775,1148.0182,933.4002,865.1665,885.4083,662.5204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581.0000,6.0000,1353.4042,1494.4483,1304.2983,1462.3493,1338.8706,1226.2091,933.7663,943.0026,886.3308,741.2620,1219.9987,64.9786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1582.0000,6.0000,1353.3725,1573.2463,1304.3591,1539.9188,1338.7367,1305.7600,933.9875,1022.5520,888.1299,821.1300,1219.1642,140.2331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1583.0000,5.0000,1303.9230,1617.6933,1338.4100,1383.6551,934.1822,1101.3658,889.0291,900.7078,1218.6971,214.2777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1584.0000,5.0000,1338.2208,1463.3722,934.4706,1181.6382,889.7337,981.1663,1217.9983,289.7769,1809.4098,102.7004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1585.0000,7.0000,1337.8518,1541.0768,935.0175,1260.0579,891.6125,1061.0285,1217.0377,363.7515,1815.0934,172.4686,813.9125,119.8902,1426.8386,110.5239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1586.0000,7.0000,1337.6892,1621.0487,935.4830,1340.7330,892.6581,1142.0471,1216.7245,439.2946,1820.3684,243.4071,815.3184,198.9905,1429.8009,190.8041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1587.0000,7.0000,935.9426,1419.0656,893.8587,1221.6833,1215.5438,514.1061,1826.3517,313.5850,816.3348,276.5870,1432.5437,269.0508,1218.5663,61.2445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1588.0000,7.0000,936.2774,1499.4235,895.3807,1303.1589,1214.8336,589.7469,1832.0416,385.0616,817.8852,356.0762,1435.3489,348.9079,1219.9087,143.3800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.0000,7.0000,936.7008,1578.7335,896.6482,1382.9422,1213.9917,663.9555,1837.3888,455.9187,819.3408,433.6377,1438.1819,427.5581,1221.0314,223.6179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1590.0000,6.0000,898.1694,1463.4054,1213.2504,740.0794,1842.4102,528.0157,820.9286,512.7810,1440.4717,506.7448,1222.6188,306.0592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1591.0000,8.0000,950.8877,1557.7160,846.0906,1527.3331,1212.1781,814.9391,1847.8086,599.4207,822.1487,590.7078,1442.7420,585.5971,1224.1022,387.3666,706.7529,154.2502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1592.0000,8.0000,952.2823,1639.1732,847.6005,1607.1843,1211.7358,890.4841,1851.9855,671.5820,823.3282,669.8129,1444.8805,664.7569,1225.6432,470.0625,706.3897,233.0856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1593.0000,6.0000,1211.1374,965.1277,1856.7744,742.6872,824.3797,747.2861,1447.6073,742.3556,1227.2794,550.8967,706.6739,310.9978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1594.0000,6.0000,1210.6142,1041.7170,825.2952,826.0813,1861.4544,815.3084,1449.9995,821.4124,1228.5470,633.1455,706.7532,390.6037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1595.0000,6.0000,1209.8087,1116.6578,826.2523,903.6544,1865.6706,886.6740,1452.5485,899.0035,1229.9402,714.2059,706.6444,468.9991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1596.0000,6.0000,1210.0271,1193.1967,827.6018,982.8573,1455.0978,977.9864,1869.7233,959.2529,1231.0307,796.1021,706.7980,548.5820,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1597.0000,7.0000,1209.4096,1267.9029,828.4808,1060.4152,1457.8522,1056.2882,1873.6512,1030.0348,1232.4748,876.8455,706.8315,627.8909,1045.6835,77.2906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598.0000,8.0000,1209.2067,1344.0169,830.0021,1139.4948,1460.2610,1135.8482,1878.6604,1103.1841,1233.3930,958.2211,699.8822,736.7795,713.9128,680.5714,1048.1856,156.2454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1599.0000,9.0000,1208.5497,1419.5029,831.3707,1218.7094,1462.5822,1214.7510,1882.1276,1176.0706,1233.8935,1040.0166,707.2466,788.4754,1050.8710,235.7096,1126.9889,79.4687,906.9651,81.5984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1600.0000,10.0000,1208.0289,1495.1700,833.6033,1297.7666,1465.2642,1294.7477,1885.8882,1249.2071,1234.2739,1121.2484,707.7459,869.1767,1053.2007,314.6873,1127.7832,159.5994,906.6527,162.6226,435.8689,150.2241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1601.0000,10.0000,1208.1784,1569.9913,835.5581,1375.7566,1467.6084,1373.0405,1889.8917,1321.6661,1235.4399,1201.7530,707.8657,948.7845,1055.3579,392.5555,1128.5666,239.3058,906.0180,242.3085,434.8510,230.1126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1602.0000,10.0000,1207.3721,1644.3482,837.3812,1453.5891,1469.4890,1451.6372,1893.5432,1394.4891,1235.9804,1282.8026,707.9941,1029.2024,1058.0574,471.9426,1129.0001,319.5859,905.4654,322.5226,433.9864,310.7918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1603.0000,9.0000,838.8542,1531.5832,1471.3515,1531.2672,1897.0100,1467.2724,1237.1438,1363.6846,708.1892,1109.6299,1060.6271,550.7464,1129.6694,400.3862,905.5764,402.9423,432.6026,392.1967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1604.0000,9.0000,841.2648,1609.3798,1473.3911,1609.5767,1900.4053,1538.4852,1238.1094,1444.1484,708.0020,1188.9182,1063.0400,628.8243,1130.5884,480.5652,905.3675,481.7954,431.6514,472.0952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1605.0000,7.0000,1905.2329,1608.3686,1239.5987,1523.8113,708.0066,1267.5477,1065.3049,706.4636,1131.3808,561.0012,905.2990,560.5943,430.5110,552.3180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.0000,6.0000,1240.0139,1603.4946,708.2419,1346.0423,1067.5651,784.0675,1132.7550,640.9471,905.2201,639.0855,428.8491,630.7053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1607.0000,6.0000,708.1776,1424.4572,1069.4356,862.1496,447.8915,755.7307,1133.5845,721.7777,905.5385,718.3074,409.3882,670.3375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1608.0000,7.0000,708.4619,1502.1268,1071.3711,939.4204,445.2638,835.4332,1135.2251,801.5779,905.8869,796.0313,409.8548,747.2934,1548.5204,132.3375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1609.0000,7.0000,709.0899,1579.1376,1073.1519,1017.6364,443.4721,916.8275,1136.2527,881.7856,906.2310,874.3033,409.4520,825.9288,1549.2521,209.3417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1610.0000,6.0000,1074.6771,1095.1716,441.3548,996.9835,1136.6276,961.8538,906.9519,951.7744,409.7825,903.7093,1549.9393,285.9694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1611.0000,6.0000,1076.5978,1174.1456,439.3445,1078.9615,1137.6986,1043.3698,908.1356,1031.0310,409.4540,983.2168,1550.6344,365.3220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1612.0000,6.0000,1078.9455,1252.8439,437.9600,1159.5814,1138.7945,1123.8544,909.9396,1108.8506,409.2248,1061.8202,1551.8282,442.8519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1613.0000,6.0000,1081.1749,1331.8855,436.6548,1241.1451,1139.3027,1205.4160,911.2182,1187.4033,409.0729,1140.9776,1553.0357,522.4529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1614.0000,7.0000,1083.9315,1410.3060,435.4740,1321.6412,1139.9698,1285.1328,912.4493,1264.9463,409.2894,1218.8409,1526.6933,655.3894,1584.1548,540.9789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615.0000,8.0000,1086.2778,1488.6421,434.9103,1403.5717,1139.9494,1366.2481,913.2365,1344.7606,409.1844,1298.3746,1526.4649,736.0090,1586.5188,621.8576,1594.0827,119.4986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1616.0000,8.0000,1089.3912,1565.5377,434.9233,1483.4435,1140.6055,1444.2126,915.0174,1423.1181,408.9355,1375.5607,1526.5810,814.6872,1588.7541,701.5957,1595.1277,197.7786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1617.0000,7.0000,435.6583,1563.2477,1140.8537,1522.8838,915.4189,1501.7536,408.7272,1453.4506,1526.9893,895.1088,1591.3674,782.0787,1596.1482,278.0709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1618.0000,6.0000,1140.6005,1601.0248,916.0151,1580.2260,408.3533,1531.2453,1527.2855,974.9697,1594.0141,861.5400,1597.2239,357.5515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1619.0000,6.0000,409.7246,1607.2392,1528.6200,1055.7581,1596.7843,941.8525,1598.7994,438.1237,1393.2411,142.8614,1707.3164,110.8863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1620.0000,5.0000,1530.1360,1135.2577,1599.7032,1019.8224,1600.6994,516.7714,1394.4885,219.9834,1709.1352,188.1399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1621.0000,6.0000,1532.2247,1215.6746,1602.3532,1099.4705,1602.7706,596.3219,1359.9349,325.5130,1433.2753,269.5493,1710.7577,266.6421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1622.0000,6.0000,1534.1036,1295.2514,1605.2528,1178.0355,1604.3399,675.2879,1395.7019,376.8855,1712.4832,344.1150,861.4685,84.5802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.0000,7.0000,1535.9072,1376.2398,1608.2035,1257.8591,1605.6140,755.2114,1359.8784,482.7334,1434.8215,426.7370,1713.9316,423.1251,861.5758,163.1311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1624.0000,9.0000,1538.2318,1455.5378,1611.5107,1335.4691,1606.8904,834.4565,1359.9470,560.7701,1435.3090,504.9897,1715.4545,500.6715,861.6181,240.9565,552.2880,104.5503,1810.0619,96.4129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1625.0000,10.0000,1540.3332,1535.5110,1613.8971,1414.6351,1608.3438,913.8110,1359.4881,639.5382,1435.0349,584.3541,1716.7203,579.7205,861.4045,319.3883,552.2421,183.1483,1811.4565,173.6392,1545.7045,86.1955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1626.0000,12.0000,1541.5968,1615.1811,1616.2386,1493.3686,1609.2217,993.4096,1358.6160,718.2093,1434.6006,663.7195,1717.6001,658.4499,861.6368,397.4922,552.2437,262.3544,1813.3699,251.6094,1545.2214,166.0792,1904.5910,95.7953,1680.5072,86.3965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1627.0000,12.0000,1617.9477,1573.6813,1610.5600,1073.2539,1357.4917,797.0977,1434.0783,743.9489,1718.3002,738.2810,862.3018,475.9100,552.2542,341.5588,1815.4997,330.5289,1544.7155,246.7801,1898.1872,173.3258,1680.7202,165.0149,582.9957,51.2451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1628.0000,11.0000,1611.1637,1153.1780,1356.1982,875.5750,1433.0437,823.6205,1718.8437,817.1934,862.3296,553.9524,552.4821,420.7072,1817.0115,408.6226,1544.0641,327.2736,1892.3961,249.8373,1681.0289,243.3887,582.9577,129.3226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1629.0000,12.0000,1612.2036,1232.4919,1355.2832,953.4064,1432.1030,903.1457,1718.9140,896.2831,862.6690,632.0019,552.3505,499.6073,1818.4281,486.5726,1543.3787,407.9005,1886.1213,326.8596,1681.2690,322.0594,582.9283,208.0333,314.7209,127.7223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1630.0000,12.0000,1613.0082,1312.1518,1354.1229,1032.5068,1431.1333,982.7911,1718.8984,975.6449,863.0791,710.2700,552.3286,579.0372,1820.0093,565.1309,1542.4750,489.0089,1879.8741,404.0298,1681.3598,401.4473,582.7724,287.4577,312.8694,205.4511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1631.0000,13.0000,1613.7495,1391.2371,1354.3848,1110.4864,1431.0502,1062.3543,1718.9060,1054.9978,863.5648,788.2399,552.8251,657.8539,1821.8675,643.5358,1541.9982,569.7518,1873.8040,481.0378,1682.1368,479.7745,582.6569,366.7281,311.4044,283.5895,1775.7321,106.5557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632.0000,14.0000,1614.4074,1470.5475,1354.1504,1189.4854,1430.9075,1142.1001,1718.2520,1133.7618,864.1554,866.8117,552.9986,736.6515,1823.3591,722.2328,1541.3424,650.9421,1682.2584,559.6372,1867.8136,558.4373,583.4683,446.8638,309.8316,361.4289,1771.8363,185.6294,1257.3725,47.9222,NaN,NaN,NaN,NaN,NaN,NaN
1633.0000,14.0000,1614.9320,1549.4126,1354.6650,1267.7953,1430.6874,1220.2774,1717.4401,1212.7386,864.6389,944.8968,553.5879,815.7485,1824.7898,800.4817,1540.5903,731.5366,1683.0604,637.8626,1862.1528,635.1937,583.4930,525.8994,309.0985,439.1277,1767.9366,263.0321,1258.7714,123.7010,NaN,NaN,NaN,NaN,NaN,NaN
1634.0000,16.0000,1615.1163,1626.3525,1355.0845,1346.9684,1431.1096,1299.3884,1716.5657,1291.4056,864.5121,1024.0843,553.5169,894.7590,1825.6547,878.9767,1539.5945,812.5587,1683.8099,716.9460,1856.0806,713.2287,584.0801,605.5352,307.8504,516.8793,1763.9499,342.1221,1259.3621,200.1155,1098.4263,69.2343,768.8469,65.4376,NaN,NaN
1635.0000,15.0000,1355.5463,1425.7769,1431.4179,1377.8078,1715.4245,1369.2606,865.2843,1102.4580,553.9158,973.2139,1826.7673,957.0133,1538.6173,892.4048,1684.3880,795.8889,1850.3997,790.0824,583.9771,684.5122,307.7049,594.1120,1760.5344,419.8612,1260.5353,276.0875,1099.2609,149.3192,768.7344,142.6248,NaN,NaN,NaN,NaN
1636.0000,15.0000,1355.8266,1504.8866,1432.2634,1456.5530,1714.0668,1447.5137,865.7692,1181.6304,554.3476,1052.4583,1827.8228,1035.4521,1537.9532,973.0160,1685.0640,874.7542,1845.2310,867.5261,584.0428,764.0326,306.1926,672.2275,1757.0660,498.6349,1261.4249,352.6323,1099.8984,230.3227,768.3706,221.2029,NaN,NaN,NaN,NaN
1637.0000,15.0000,1355.9799,1583.2231,1433.0349,1534.2024,1712.9912,1525.7572,866.2078,1259.8638,555.2075,1130.4667,1828.8708,1113.1579,1537.3494,1052.2915,1685.3285,953.3249,1839.7682,943.7572,584.3360,842.6009,305.0584,750.0368,1753.2072,577.1874,1262.3804,428.6027,1100.4537,310.2832,768.4321,299.0271,NaN,NaN,NaN,NaN
1638.0000,14.0000,1434.3205,1613.4362,1711.9044,1604.6846,866.1406,1339.4228,555.7678,1209.6486,1829.1583,1191.6637,1537.1129,1132.9684,1685.6230,1032.6755,1834.0204,1021.3924,584.4535,922.5078,304.1391,828.0199,1750.0998,656.0742,1263.4705,505.8531,1101.2826,391.0713,769.5076,378.6666,NaN,NaN,NaN,NaN,NaN,NaN
1639.0000,12.0000,867.0115,1417.8727,556.2249,1287.5756,1829.5862,1268.9417,1536.0095,1211.5998,1685.6224,1110.6568,1827.9930,1098.3145,584.6920,1001.1751,303.3512,905.1714,1746.6435,734.0394,1264.3740,581.4656,1101.3738,470.7678,769.5318,457.4770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.0000,12.0000,867.4897,1497.6077,557.2592,1366.8549,1829.7587,1347.9585,1536.0696,1291.9715,1685.4983,1190.2500,1821.7471,1175.8662,585.6205,1080.9100,301.9555,984.1782,1743.0271,813.7161,1265.2713,658.6692,1102.4441,552.0967,769.5767,537.9849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641.0000,12.0000,867.9915,1576.5258,557.9970,1444.7189,1829.8111,1426.0106,1536.2079,1370.9992,1684.9935,1268.7495,1815.4835,1252.7039,586.1008,1159.5986,300.9473,1062.1326,1739.3103,892.6325,1266.3639,734.5596,1102.2075,632.5586,769.5661,617.7448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642.0000,12.0000,869.2307,1655.7355,558.9491,1525.1985,1830.3297,1505.3048,1536.1400,1450.7203,1684.6647,1348.1674,1808.5027,1330.3546,586.8458,1239.4880,300.0181,1140.1417,1735.8529,972.1917,1267.5902,811.4341,1103.2534,713.7712,769.9322,698.2630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1643.0000,12.0000,560.4441,1604.2655,1830.9123,1583.7912,1536.4071,1528.7046,1684.0690,1426.5999,1801.5588,1407.3523,586.9618,1318.0418,299.1929,1217.6912,1732.8196,1051.5149,1268.9817,886.9717,1103.8424,793.6781,770.3988,777.0045,1923.9214,85.5184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1644.0000,10.0000,1536.6097,1607.6271,1683.2866,1506.5448,1794.5088,1484.8586,587.6966,1397.9768,297.6782,1296.8617,1729.2010,1131.8043,1270.3450,964.1063,1104.3944,874.4109,770.0864,857.3314,1925.1138,164.4728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1645.0000,9.0000,1682.2098,1585.4217,1786.7344,1560.3136,588.5437,1475.9923,296.4262,1374.7983,1725.7969,1210.6797,1271.5197,1039.8793,1104.1455,953.7730,770.7073,936.2181,1926.1866,242.2136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1646.0000,7.0000,588.8996,1555.9058,295.7788,1453.7169,1722.8493,1290.7255,1273.0743,1116.5329,1104.4549,1034.3962,770.9322,1016.8405,1927.3484,321.6203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1647.0000,7.0000,590.0396,1632.0456,295.1084,1531.5874,1719.9102,1370.1681,1274.5631,1191.8384,1104.8557,1113.6019,771.5097,1096.5884,1928.0411,399.9439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
