FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y
81.0000,7.0000,192.0304,1595.1867,1338.9168,1136.6190,1116.6704,941.4161,481.8733,939.4019,1143.1556,603.0749,933.6793,624.2643,1527.0423,66.7681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,7.0000,1339.6556,1212.9144,1116.6331,1018.8437,479.8998,1015.0723,1143.2786,682.9409,936.3384,703.0907,1527.5083,143.6298,584.7272,48.5973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,7.0000,1340.8667,1290.1018,1116.7406,1096.9462,477.8015,1092.3928,1143.0397,763.9311,938.5278,783.4399,1528.3313,222.1322,584.9650,126.8022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,7.0000,1341.6093,1365.7036,1116.2077,1173.9292,476.1349,1168.6140,1143.3639,843.9542,941.1077,862.2198,1528.9706,299.5693,585.1303,204.2274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,7.0000,1342.7211,1442.2113,1115.6636,1251.6239,475.1541,1245.3605,1143.5762,924.7120,943.1221,942.6090,1529.4743,377.9904,584.6611,282.4199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,7.0000,1344.1940,1517.8505,1115.3232,1327.5893,473.8159,1322.0750,1143.5935,1004.3168,945.7350,1021.6959,1530.1864,455.9352,585.1267,360.8688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,7.0000,1345.7527,1594.4633,1114.4697,1406.0963,472.6808,1400.3813,1143.6931,1085.2215,947.5575,1102.6097,1530.6458,535.4419,585.2509,440.3021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,6.0000,1114.4172,1482.5109,472.1092,1477.0838,1143.2836,1164.2782,948.8339,1182.6726,1530.8730,614.3144,585.4344,518.9261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,7.0000,1113.7771,1561.0090,471.2418,1555.3871,1143.9566,1244.5531,950.1936,1263.1759,1531.6301,694.3332,585.7908,599.0405,816.4087,68.6689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,7.0000,1113.2876,1638.7127,471.0426,1629.5214,1144.4490,1323.3315,951.2726,1342.4766,1532.0378,773.2482,585.8207,678.1551,816.9582,145.6001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,6.0000,1145.2309,1402.4451,952.1148,1422.7172,1532.2575,853.3913,585.9870,758.3700,817.2944,223.3877,616.5320,100.8608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,6.0000,1145.8510,1480.1467,952.8850,1501.5253,1532.6704,932.8312,586.0043,837.9761,817.2733,300.6675,616.0878,178.6291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,6.0000,1147.0060,1558.3533,953.6426,1580.8554,1532.7650,1012.3166,585.9819,918.1482,817.8995,379.2955,616.0204,256.5500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,5.0000,1148.2417,1635.9910,1532.9335,1091.5351,585.9434,998.0008,817.9052,457.5085,615.7521,334.8929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,5.0000,1533.7553,1171.2318,586.1171,1078.9331,818.3942,537.1552,615.9258,413.9359,1259.2441,89.3641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,5.0000,1533.6402,1250.4083,585.7086,1159.2496,818.5048,616.7571,616.1275,492.5252,1257.7377,167.0251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,6.0000,1534.2072,1329.4384,585.5730,1240.4981,818.4508,697.0500,616.6000,571.7514,1255.9033,245.4142,1710.9363,88.1465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,6.0000,1534.0508,1408.3315,585.2137,1321.5157,818.6939,777.9196,616.6974,651.3531,1253.6329,323.6659,1711.5283,167.0736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,6.0000,1534.7251,1486.9764,585.4348,1402.8312,818.8141,859.3848,616.8960,731.0889,1251.5904,402.2269,1711.8219,246.7279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,8.0000,1534.5731,1566.3641,585.3569,1483.7026,818.7809,940.6023,617.0435,811.0070,1249.7199,480.8035,1712.4921,326.2968,140.3818,122.6983,1882.8638,93.7958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,9.0000,1575.0654,1638.5677,585.8518,1564.1850,819.0398,1021.1721,617.2610,890.5453,1247.8200,559.8544,1712.9705,405.5210,140.0569,201.5105,1875.5158,170.4256,795.7703,127.5911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,8.0000,586.5366,1643.2201,819.1096,1102.2020,617.4365,970.7771,1246.2047,639.2315,1713.5953,485.2395,139.6875,280.4927,1868.6821,247.0342,799.3374,203.4964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,7.0000,819.1450,1182.8804,618.4977,1050.4947,1244.4276,718.2056,1714.3771,564.6876,139.8414,359.7509,1861.8258,323.5764,802.0219,278.9717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,8.0000,818.9150,1264.1726,619.1951,1130.6060,1243.0822,797.7117,1714.7008,644.3507,139.0222,438.6014,1854.9897,400.7386,805.7330,355.4438,1543.9922,77.3379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,8.0000,819.0709,1344.6892,619.7999,1210.1112,1241.5241,876.7687,1715.4256,723.5855,139.9145,518.2658,1848.1019,477.1494,808.9787,430.9316,1546.0884,155.4429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,9.0000,818.9060,1425.4519,619.9402,1290.3404,1240.0618,955.9500,1716.1627,803.5585,139.1259,597.2728,1841.6653,554.3095,812.3452,507.3383,1547.0115,233.8417,698.5928,109.0387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,9.0000,819.0845,1504.8243,620.8558,1369.6065,1238.5846,1034.5405,1716.4844,882.4778,139.3261,676.5763,1835.0721,630.9956,815.0757,583.5674,1548.6869,311.9667,698.3658,188.4926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,9.0000,819.4143,1585.0470,621.3131,1450.5606,1237.0711,1114.2276,1716.7944,962.9551,139.3074,756.5119,1828.1116,708.9208,817.7749,661.0889,1550.2294,391.9431,698.7532,268.4522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,12.0000,820.0767,1663.3490,621.9166,1529.9250,1235.6649,1192.5875,1717.1178,1042.4180,139.9995,835.9320,1821.4959,785.7437,821.1065,737.8414,1551.6641,470.8695,699.0253,347.6862,1212.5113,69.7491,968.1814,90.4156,1900.7161,81.2800,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,11.0000,623.1067,1608.6973,1234.0515,1271.9780,1717.1624,1122.8298,140.1777,915.6346,1815.5837,862.7336,823.5404,814.9672,1552.6898,550.4205,699.4884,427.6580,1213.2453,146.1559,970.3372,169.9708,1897.3109,160.0845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,11.0000,1232.4546,1349.6334,1717.0241,1201.3803,140.5528,993.8304,1808.7220,939.8321,826.0556,891.2476,1553.4298,628.8633,699.6134,506.5752,1213.8929,221.0282,972.0985,248.9782,1893.5755,237.1582,373.0561,114.5977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,11.0000,1231.0678,1428.0118,1716.9785,1281.4795,141.4736,1074.4030,1802.6817,1017.2396,828.7159,968.6665,1554.1220,708.9993,699.7832,586.5980,1215.1288,297.3591,974.1138,329.6529,1889.8473,316.6754,369.9749,195.0119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,13.0000,1229.8763,1505.2553,1716.9696,1359.6790,142.1967,1152.2624,1796.7007,1093.9342,831.8979,1045.1584,1554.9107,787.7285,699.5011,665.1454,976.5271,409.0154,1215.9812,372.6473,1886.5297,394.7916,367.2769,274.3329,345.2866,92.6126,732.7682,53.4476,NaN,NaN,NaN,NaN
114.0000,14.0000,1228.6127,1582.9891,1716.7572,1438.0816,142.4985,1231.0230,1790.6373,1170.7644,833.8279,1122.0450,1555.1605,866.7168,700.0349,744.4023,979.1908,488.7857,1216.1058,448.8431,1882.8261,472.4098,364.5621,354.3975,342.0924,171.6776,732.9715,131.3574,1146.0902,44.9161,NaN,NaN
115.0000,13.0000,1716.8360,1515.6775,143.0013,1308.3245,1784.6557,1246.0211,835.7624,1198.4258,1555.3624,944.7703,700.1326,822.7706,981.5812,567.1432,1216.6411,524.5747,1879.3109,549.5020,361.5130,433.2302,338.8398,249.6941,732.6401,208.7537,1145.9030,122.8070,NaN,NaN,NaN,NaN
116.0000,13.0000,1716.8091,1594.0637,143.5736,1386.5212,1779.0323,1322.3287,838.0400,1275.5648,1555.4652,1023.9575,700.7591,901.2533,983.8435,646.9147,1217.3499,601.9379,1875.1871,627.6904,358.6429,513.0117,335.5706,328.3300,732.5291,287.3414,1146.5008,201.7918,NaN,NaN,NaN,NaN
117.0000,12.0000,145.1071,1464.0099,1772.7908,1398.0795,840.2119,1351.6419,1555.2342,1101.8367,701.0218,978.9969,985.6828,725.8229,1217.7965,678.2412,1871.3144,704.6371,355.5735,592.0297,332.7185,407.1386,732.4520,365.4383,1146.3424,279.8122,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,12.0000,147.3564,1542.0651,1766.3995,1473.7357,841.8381,1427.8139,1555.3589,1180.7490,701.4514,1057.6608,987.2192,804.7974,1218.4239,755.3545,1867.2863,782.2377,352.2918,671.4022,329.9815,486.3277,732.6867,444.8349,1146.8730,358.8124,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,12.0000,148.9218,1617.8073,1759.8140,1548.5227,844.6841,1503.1509,1554.8082,1258.1274,702.1402,1135.2593,988.5709,882.5937,1218.9245,830.9499,1862.6306,858.8295,348.7840,749.4351,327.4428,564.1952,733.0265,523.3324,1147.1003,437.0414,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,12.0000,1752.0648,1622.4011,847.2229,1578.6200,1554.5471,1336.5688,702.4191,1214.0181,989.8268,961.3726,1219.0892,907.0521,1857.9557,936.9166,346.4590,829.5460,324.8066,643.6942,732.6375,603.2205,1147.0295,515.9765,1434.0347,108.6895,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,11.0000,1554.1727,1414.8172,702.8666,1291.9935,990.6459,1040.1209,1219.8715,982.9493,1853.2648,1013.9928,344.1580,908.5659,322.1159,722.6649,732.4914,682.6824,1147.4157,594.7096,1435.7220,186.7241,1379.1972,93.5976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,12.0000,1553.4765,1493.4305,703.1423,1370.3498,991.9570,1119.1613,1220.5859,1059.7268,1848.7594,1091.8123,342.3101,987.6941,319.5001,801.9920,732.7891,762.8973,1147.5359,673.6675,1437.7774,265.1755,1381.2745,171.4520,1458.0066,103.1822,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,12.0000,1553.4252,1572.3203,704.3617,1448.0458,993.3000,1198.4963,1221.2021,1136.6005,1843.7451,1169.8175,341.0347,1067.4746,317.2136,881.4633,732.8577,843.1172,1147.7945,752.9543,1439.6563,344.2664,1383.4436,250.0398,1461.4280,180.8434,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,12.0000,1552.6117,1650.2661,704.3379,1526.1882,994.2386,1278.3928,1839.7333,1247.7332,1221.4234,1213.6435,339.3110,1147.2210,315.4535,961.1922,733.4450,924.0138,1148.2965,832.1628,1441.5768,423.9566,1385.4892,329.2222,1464.7675,259.2119,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,11.0000,706.0814,1603.4338,995.4643,1357.7208,1835.1849,1325.6709,1222.2307,1290.5687,337.6221,1227.0080,313.8939,1040.4842,733.4504,1004.1290,1148.8106,911.1937,1443.6600,502.8137,1387.5219,407.5637,1467.9530,337.2989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,10.0000,996.4497,1436.1451,1830.1720,1403.5258,1222.6771,1367.4910,335.5068,1306.0320,312.3936,1119.5766,733.5533,1083.6902,1148.7035,990.2093,1445.4066,582.2504,1389.5585,486.4625,1471.3957,416.2367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,10.0000,996.6579,1515.6858,1825.3923,1481.6578,1222.5404,1444.1733,333.8166,1385.5896,310.8831,1199.1164,734.2569,1162.7042,1149.6704,1070.0299,1446.7182,661.2275,1391.7343,565.9917,1474.5999,494.5674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,11.0000,996.9881,1593.8684,1820.6431,1558.3801,1223.3092,1519.9855,332.1336,1463.0313,308.9830,1277.4846,734.7544,1240.9389,1149.6698,1149.4038,1447.6782,740.5520,1394.0886,644.8002,1477.4130,572.8907,879.6523,77.9766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,9.0000,1224.1181,1596.1270,332.1472,1541.8114,306.8909,1356.9445,735.4528,1319.4701,1149.9659,1228.9033,1447.8221,819.7930,1396.7760,724.5667,1480.1138,651.7910,880.2215,156.9433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,9.0000,332.5809,1620.6554,304.6681,1435.0718,736.0926,1397.1754,1150.2274,1307.7196,1447.5939,898.4038,1399.6003,803.5509,1483.0302,730.7158,880.9168,234.9595,953.2645,78.9955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,8.0000,303.6890,1512.7731,736.0703,1474.2650,1150.8753,1386.7025,1446.9667,977.4710,1402.5189,882.8893,1486.1136,809.3463,881.1626,313.3815,955.8309,156.6983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,7.0000,304.4883,1590.6100,737.0435,1551.3160,1151.4115,1465.5794,1425.2837,1007.9921,1489.5968,887.9208,881.9291,391.9393,958.6632,234.2043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,6.0000,737.6517,1628.4941,1151.8238,1545.2743,1426.1781,1088.5192,1492.6140,967.3411,882.8449,471.7482,961.4183,313.1095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,5.0000,1152.2228,1623.5000,1426.7622,1167.4232,1495.5159,1045.9981,883.2900,550.9485,964.1773,391.0873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,4.0000,1427.1594,1247.7400,1498.1139,1125.9805,883.4463,631.0036,967.3800,470.9362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,4.0000,1427.9564,1326.8817,1501.0129,1205.4660,883.5597,710.5706,970.3936,549.1866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,4.0000,1428.5126,1406.2192,1503.6785,1284.8510,883.7226,791.2057,973.7391,628.3214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,5.0000,1428.9916,1484.9035,1506.4941,1363.8856,883.4944,869.8768,976.3948,705.9416,136.7209,85.2048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,5.0000,1429.3877,1564.9932,1508.9688,1442.6319,883.6225,950.2159,979.3794,784.9813,134.7640,164.9067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,5.0000,1511.7321,1521.2380,883.8997,1029.3281,982.2649,863.2181,132.7609,243.1815,655.2074,92.5352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,5.0000,1514.4435,1599.4583,884.1715,1109.1198,984.6450,942.2371,130.5809,322.2322,651.1644,171.5057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,4.0000,884.4769,1187.5021,986.8137,1020.0617,128.7203,400.8092,646.5229,248.9993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,5.0000,885.0979,1266.6299,989.1770,1098.9586,127.9232,479.7734,642.2576,328.5363,630.0746,75.5612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,6.0000,885.7578,1344.9188,991.0749,1177.5104,127.1254,558.2570,637.8134,406.5996,629.1547,154.6977,1413.1200,60.0837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,6.0000,886.4748,1424.1982,992.8170,1256.0970,126.6279,637.9225,633.5840,485.4913,628.7492,234.6610,1413.8016,139.6158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,6.0000,887.3057,1502.4100,994.8946,1334.1763,126.5528,716.2296,629.4604,563.8492,628.8383,314.0298,1414.2526,217.8336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,6.0000,888.3458,1581.7789,996.7382,1413.4186,126.7144,795.5990,625.4671,642.8490,628.4096,393.8581,1414.9320,296.8713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,6.0000,998.8193,1491.5486,127.3073,874.3430,621.9830,721.9280,628.3627,473.2720,1415.3137,375.3925,1003.8547,64.0795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,7.0000,1001.1252,1570.7502,128.4495,953.6146,617.9510,801.5776,628.5860,553.4063,1416.0523,455.0367,1003.6380,141.7647,1583.5279,118.6085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,6.0000,129.7055,1032.9889,614.2593,880.8721,628.3472,633.2663,1416.5656,533.8762,1003.3313,219.0498,1583.8666,197.5459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,7.0000,131.8916,1111.7753,610.7491,959.4237,628.7644,713.3701,1417.2715,612.8280,1003.8796,296.1128,1584.6190,276.4768,1101.2041,66.2064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,8.0000,134.3593,1190.1116,607.2446,1038.4294,628.5302,793.3596,1418.0612,691.7962,1003.1892,373.1798,1585.5190,355.6227,1100.2783,145.1323,1325.7964,81.6518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,8.0000,136.9478,1268.9954,604.1787,1117.9253,628.4943,874.1573,1418.6340,771.1830,1003.3658,450.1921,1585.9720,435.2821,1099.9147,223.4034,1326.5356,160.8791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,8.0000,138.5890,1347.7458,600.9941,1196.7975,628.3761,954.8182,1418.5935,850.3412,1003.6870,527.4337,1587.0742,514.7908,1099.3959,302.4565,1326.9796,239.9350,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,8.0000,140.2560,1425.0226,598.3695,1274.1910,628.0648,1034.7731,1418.8810,929.1839,1003.9280,604.3148,1588.1732,594.2041,1099.2099,380.8595,1327.5745,318.7433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,9.0000,141.7976,1502.8711,595.5369,1352.6684,628.0509,1115.1713,1419.0997,1008.4700,1003.7721,682.0058,1589.2138,674.3828,1099.0164,459.2885,1328.2493,397.4672,1552.8079,31.7758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,9.0000,144.6371,1580.1674,593.2615,1430.5695,628.3435,1195.0945,1419.1322,1087.0593,1004.2232,759.3823,1591.0448,753.4815,1098.9009,537.7218,1328.4282,476.4883,1552.7206,108.3340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
158.0000,8.0000,590.8713,1509.3504,629.2298,1276.0905,1420.1140,1166.6944,1004.3572,836.9129,1591.6212,834.1227,1098.4344,617.7313,1328.7503,555.9219,1552.8621,185.4613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159.0000,8.0000,588.5296,1588.6079,629.1047,1355.5787,1419.8943,1245.1680,1004.7249,913.8919,1593.0474,914.1144,1098.9469,696.1592,1329.0451,634.8011,1553.3585,261.6393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160.0000,8.0000,628.9536,1435.7778,1420.0497,1324.7029,1004.8170,991.4143,1594.0953,994.8274,1098.8422,775.8812,1329.2104,714.2341,1553.1525,338.9383,1504.1791,135.6244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161.0000,9.0000,629.3288,1515.0125,1420.1280,1403.6371,1004.6633,1068.8567,1595.4705,1074.0593,1099.0603,854.9496,1329.1601,793.3958,1552.8188,415.3433,1507.3192,214.5288,1560.2085,37.4747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162.0000,9.0000,629.6027,1594.9372,1420.4665,1483.2552,1004.5050,1146.9216,1595.8075,1154.7891,1099.3540,934.9488,1329.3283,872.9810,1552.6346,493.0017,1510.9415,294.1329,1560.3573,114.4901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
163.0000,8.0000,1420.2694,1560.7692,1005.2790,1223.4000,1595.7945,1233.6040,1100.0816,1013.9192,1329.8410,951.7508,1552.3788,569.9215,1514.3340,372.5034,1560.7040,191.1638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
164.0000,9.0000,1421.1243,1640.1055,1004.6753,1301.0678,1595.8675,1312.7197,1100.4595,1093.8241,1329.9606,1031.3392,1553.0400,647.4737,1517.8859,451.8841,1561.7054,268.5260,262.9865,96.9631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165.0000,9.0000,1004.9152,1376.7389,1595.1609,1390.1288,1101.1781,1173.0588,1329.9872,1110.5566,1552.6078,724.0627,1520.8329,530.4289,1562.2025,345.3593,264.7392,173.0891,1893.5606,109.7148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
166.0000,9.0000,1004.5713,1453.4216,1594.3309,1468.1526,1101.3727,1253.4956,1329.7364,1190.3081,1552.8318,802.0415,1523.4515,610.7110,1562.6635,423.3103,266.3374,250.0117,1895.8531,185.4233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
167.0000,10.0000,1004.1863,1528.6368,1593.4160,1545.6700,1101.9740,1331.6977,1330.3561,1269.0163,1552.9882,879.0019,1525.9734,689.0589,1563.0613,500.4707,268.1461,326.1971,1898.5297,260.4853,634.8196,93.8301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.0000,11.0000,1004.1058,1604.3385,1592.1020,1623.3558,1102.2708,1411.0526,1330.6821,1348.3450,1552.9074,957.2399,1528.0269,769.1038,1563.2087,578.3482,269.4457,403.6344,1900.8409,336.0992,629.8424,172.1888,1328.1288,46.2901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
